customer_id,name,age,gender,email,phone,signup_date,last_purchase,total_spent,purchase_count,city,subscription_status
244,Customer_244,69,F,user244@email.com,+1-555-760-1301,2020-08-31,2021-09-01,87.45,7,Phoenix,ACTIVE
245,Customer_245,30,Male,user245@email.com,+1-555-459-7381,2020-09-01,2021-09-02,36.55,5,NYC,cancelled
246,Customer_246,58,Male,user246@email.com,+1-555-746-9789,2020-09-02,2021-09-03,102.68,6,Los Angeles,ACTIVE
247,Customer_247,20,F,user247@email.com,+1-555-761-5330,2020-09-03,2021-09-04,545.65,8,New York,nan
248,Customer_248,56,Female,user248@email.com,+1-555-444-8003,2020-09-04,2021-09-05,1067.23,2,nan,Active
249,Customer_249,23,F,user249@email.com,+1-555-896-4537,2020-09-05,2021-09-06,841.34,4,Phoenix,cancelled
250,Customer_250,25,Male,,+1-555-869-5558,2020-09-06,2021-09-07,577.8,9,nan,ACTIVE
251,Customer_251,44,Female,user251@email.com,+1-555-535-9474,2020-09-07,2021-09-08,58.51,4,Los Angeles,Inactive
252,Customer_252,26,Female,user252@email.com,+1-555-661-5082,2020-09-08,2021-09-09,170.67,4,NYC,ACTIVE
253,Customer_253,79,Female,user253@email.com,+1-555-506-5183,2020-09-09,2021-09-10,185.39,3,Los Angeles,Active
254,Customer_254,54,M,user254@email.com,+1-555-143-9652,2020-09-10,2021-09-11,143.81,4,Los Angeles,ACTIVE
255,Customer_255,50,Female,user255@email.com,invalid,2020-09-11,2021-09-12,361.81,4,Houston,active
256,Customer_256,68,Female,user256@email.com,+1-555-377-4754,2020-09-12,2021-09-13,383.45,6,Los Angeles,Active
257,Customer_257,59,Female,user257@email.com,+1-555-520-2724,2020-09-13,2021-09-14,220.72,7,New York,inactive
258,Customer_258,61,Female,user258@email.com,+1-555-452-9706,2020-09-14,2021-09-15,218.31,3,Los Angeles,inactive
259,Customer_259,41,F,user259@email.com,+1-555-802-2653,2020-09-15,2021-09-16,881.75,6,New York,Active
260,Customer_260,32,Male,,+1-555-118-1022,2020-09-16,2021-09-17,778.64,8,NYC,Active
261,Customer_261,76,Female,user261@email.com,+1-555-512-6926,2020-09-17,2021-09-18,183.94,7,Houston,Inactive
262,Customer_262,71,Female,user262@email.com,+1-555-207-8295,2020-09-18,2021-09-19,1225.48,3,New York,active
263,Customer_263,49,F,user263@email.com,+1-555-328-7279,2020-09-19,2021-09-20,1526.84,4,New York,cancelled
264,Customer_264,49,Female,user264@email.com,+1-555-461-8353,2020-09-20,2021-09-21,197.81,6,New York,nan
265,Customer_265,41,male,user265@email.com,+1-555-755-7272,2020-09-21,2021-09-22,218.81,8,Phoenix,active
266,Customer_266,58,nan,user266@email.com,+1-555-975-1514,2020-09-22,2021-09-23,352.24,3,New York,ACTIVE
267,Customer_267,69,Female,user267@email.com,+1-555-548-7019,2020-09-23,2021-09-24,1416.13,4,LA,Inactive
268,Customer_268,66,Male,user268@email.com,+1-555-203-6343,2020-09-24,2021-09-25,1045.03,3,New York,ACTIVE
269,Customer_269,79,Female,user269@email.com,+1-555-931-9033,2020-09-25,2021-09-26,54.11,8,Los Angeles,Active
270,Customer_270,66,Male,,invalid,2020-09-26,2021-09-27,249.39,1,Chi,Inactive
271,Customer_271,75,M,user271@email.com,+1-555-590-3520,2020-09-27,2021-09-28,403.01,3,NYC,inactive
272,Customer_272,69,nan,user272@email.com,+1-555-109-2428,2020-09-28,2021-09-29,349.72,7,New York,Active
273,Customer_273,29,Male,user273@email.com,+1-555-995-7445,2020-09-29,2021-09-30,107.75,5,LA,ACTIVE
274,Customer_274,79,Male,user274@email.com,+1-555-330-3159,2020-09-30,2021-10-01,978.85,9,Houston,cancelled
275,Customer_275,56,Male,user275@email.com,+1-555-112-3547,2020-10-01,2021-10-02,564.96,5,LA,Inactive
276,Customer_276,19,F,user276@email.com,+1-555-697-3649,2020-10-02,2021-10-03,909.8,4,Phoenix,Inactive
277,Customer_277,20,Female,user277@email.com,+1-555-413-4083,2020-10-03,2021-10-04,978.66,5,NYC,cancelled
278,Customer_278,66,Male,user278@email.com,+1-555-308-2037,2020-10-04,2021-10-05,689.87,7,nan,ACTIVE
279,Customer_279,54,nan,user279@email.com,+1-555-732-4489,2020-10-05,2021-10-06,289.2,3,Los Angeles,Active
280,Customer_280,66,F,,+1-555-536-8544,2020-10-06,2021-10-07,471.51,6,Phoenix,Inactive
281,Customer_281,73,Male,user281@email.com,+1-555-119-3634,2020-10-07,2021-10-08,87.39,7,Houston,inactive
282,Customer_282,34,M,user282@email.com,+1-555-854-8902,2020-10-08,2021-10-09,559.89,4,New York,active
283,Customer_283,76,F,user283@email.com,+1-555-169-8378,2020-10-09,2021-10-10,98.77,4,New York,Active
284,Customer_284,66,Female,user284@email.com,+1-555-200-1697,2020-10-10,2021-10-11,592.0,4,New York,Inactive
285,Customer_285,19,Male,user285@email.com,invalid,2020-10-11,2021-10-12,130.42,3,Phoenix,cancelled
286,Customer_286,19,Male,user286@email.com,+1-555-231-6251,2020-10-12,2021-10-13,62.53,4,Phoenix,inactive
287,Customer_287,45,Male,user287@email.com,+1-555-119-2929,2020-10-13,2021-10-14,90.33,2,Phoenix,nan
288,Customer_288,71,male,user288@email.com,+1-555-635-2013,2020-10-14,2021-10-15,1.0,7,New York,ACTIVE
289,Customer_289,40,nan,user289@email.com,+1-555-326-8321,2020-10-15,2021-10-16,634.24,6,Houston,nan
290,Customer_290,54,Male,,+1-555-904-8909,2020-10-16,2021-10-17,659.13,7,Chi,Active
291,Customer_291,49,Male,user291@email.com,+1-555-568-3023,2020-10-17,2021-10-18,361.73,5,Chicago,ACTIVE
292,Customer_292,50,Male,user292@email.com,+1-555-970-6891,2020-10-18,2021-10-19,87.99,4,Phoenix,Active
293,Customer_293,18,Male,user293@email.com,+1-555-287-2080,2020-10-19,2021-10-20,43.63,5,LA,inactive
294,Customer_294,36,male,user294@email.com,+1-555-119-3563,2020-10-20,2021-10-21,9.66,4,LA,Inactive
295,Customer_295,79,Female,user295@email.com,+1-555-320-4586,2020-10-21,2021-10-22,90.61,7,Houston,Inactive
296,Customer_296,19,Female,user296@email.com,+1-555-827-5431,2020-10-22,2021-10-23,1107.54,5,Chi,cancelled
297,Customer_297,70,Male,user297@email.com,+1-555-797-7643,2020-10-23,2021-10-24,138.23,6,Chicago,cancelled
298,Customer_298,61,M,user298@email.com,+1-555-987-1161,2020-10-24,2021-10-25,218.69,5,Chi,Active
299,Customer_299,43,Female,user299@email.com,+1-555-769-1593,2020-10-25,2021-10-26,55.66,2,Los Angeles,inactive
300,Customer_300,49,F,,invalid,2020-10-26,2021-10-27,125.75,4,Los Angeles,Inactive
301,Customer_301,23,Male,user301@email.com,+1-555-258-4390,2020-10-27,2021-10-28,366.18,4,New York,Inactive
302,Customer_302,49,F,user302@email.com,+1-555-977-7354,2020-10-28,2021-10-29,467.93,6,LA,cancelled
303,Customer_303,72,M,user303@email.com,+1-555-505-1663,2020-10-29,2021-10-30,140.75,11,Chicago,Inactive
304,Customer_304,21,Male,user304@email.com,+1-555-208-1541,2020-10-30,2021-10-31,29.73,6,Los Angeles,nan
305,Customer_305,72,Female,user305@email.com,+1-555-413-6093,2020-10-31,2021-11-01,248.0,8,Los Angeles,Active
306,Customer_306,28,female,user306@email.com,+1-555-216-1867,2020-11-01,2021-11-02,133.42,5,Chi,inactive
307,Customer_307,73,nan,user307@email.com,+1-555-803-9623,2020-11-02,2021-11-03,123.94,3,LA,inactive
308,Customer_308,76,Female,user308@email.com,+1-555-784-6469,2020-11-03,2021-11-04,1607.73,5,Phoenix,Active
309,Customer_309,34,Female,user309@email.com,+1-555-282-7256,2020-11-04,2021-11-05,478.95,1,Phoenix,Inactive
310,Customer_310,55,nan,,+1-555-282-2169,2020-11-05,2021-11-06,406.96,8,Houston,cancelled
311,Customer_311,41,Female,user311@email.com,+1-555-930-2651,2020-11-06,2021-11-07,268.73,6,Chicago,ACTIVE
312,Customer_312,22,Male,user312@email.com,+1-555-212-3810,2020-11-07,2021-11-08,280.13,4,Chi,Inactive
313,Customer_313,69,nan,user313@email.com,+1-555-575-2019,2020-11-08,2021-11-09,389.25,7,New York,active
314,Customer_314,51,Male,user314@email.com,+1-555-217-2283,2020-11-09,2021-11-10,596.07,1,Chicago,Active
315,Customer_315,23,Female,user315@email.com,invalid,2020-11-10,2021-11-11,605.58,7,Los Angeles,Active
316,Customer_316,39,Male,user316@email.com,+1-555-759-3010,2020-11-11,2021-11-12,94.19,3,Houston,Inactive
317,Customer_317,28,Male,user317@email.com,+1-555-498-2733,2020-11-12,2021-11-13,346.69,9,Houston,Active
318,Customer_318,65,Female,user318@email.com,+1-555-658-3125,2020-11-13,2021-11-14,265.48,4,Houston,cancelled
319,Customer_319,33,F,user319@email.com,+1-555-223-9266,2020-11-14,2021-11-15,1022.14,2,New York,ACTIVE
320,Customer_320,50,Male,,+1-555-970-4471,2020-11-15,2021-11-16,499.05,4,Houston,nan
321,Customer_321,26,Male,user321@email.com,+1-555-936-6624,2020-11-16,2021-11-17,380.18,6,Los Angeles,inactive
322,Customer_322,77,Male,user322@email.com,+1-555-599-9329,2020-11-17,2021-11-18,61.31,2,New York,nan
323,Customer_323,76,Female,user323@email.com,+1-555-149-6068,2020-11-18,2021-11-19,465.24,1,New York,active
324,Customer_324,23,nan,user324@email.com,+1-555-718-7397,2020-11-19,2021-11-20,62.33,7,LA,inactive
325,Customer_325,33,Female,user325@email.com,+1-555-729-3757,2020-11-20,2021-11-21,205.65,7,Chicago,nan
326,Customer_326,46,Female,user326@email.com,+1-555-948-9186,2020-11-21,2021-11-22,77.07,6,Phoenix,inactive
327,Customer_327,20,female,user327@email.com,+1-555-976-3610,2020-11-22,2021-11-23,588.95,8,NYC,Active
328,Customer_328,37,Female,user328@email.com,+1-555-856-2449,2020-11-23,2021-11-24,115.49,7,NYC,ACTIVE
329,Customer_329,77,Male,user329@email.com,+1-555-646-6017,2020-11-24,2021-11-25,248.67,5,Houston,nan
330,Customer_330,76,Male,,invalid,2020-11-25,2021-11-26,1130.12,6,Chicago,ACTIVE
331,Customer_331,53,Female,user331@email.com,+1-555-680-8999,2020-11-26,2021-11-27,114.28,6,Chicago,active
332,Customer_332,36,Female,user332@email.com,+1-555-148-9895,2020-11-27,2021-11-28,354.44,7,Phoenix,inactive
333,Customer_333,43,Female,user333@email.com,+1-555-360-4331,2020-11-28,2021-11-29,271.74,6,Houston,nan
334,Customer_334,20,F,user334@email.com,+1-555-737-8462,2020-11-29,2021-11-30,9.15,3,LA,Active
335,Customer_335,36,Female,user335@email.com,+1-555-740-3839,2020-11-30,2021-12-01,786.93,3,Chi,inactive
336,Customer_336,37,Female,user336@email.com,+1-555-412-1685,2020-12-01,2021-12-02,35.77,1,New York,Active
337,Customer_337,49,M,user337@email.com,+1-555-927-8531,2020-12-02,2021-12-03,321.47,5,New York,inactive
338,Customer_338,24,Female,user338@email.com,+1-555-287-8736,2020-12-03,2021-12-04,411.26,3,Phoenix,inactive
339,Customer_339,69,male,user339@email.com,+1-555-642-2619,2020-12-04,2021-12-05,495.0,9,Los Angeles,Active
340,Customer_340,58,Female,,+1-555-763-7868,2020-12-05,2021-12-06,583.39,8,New York,Active
341,Customer_341,50,Male,user341@email.com,+1-555-507-5713,2020-12-06,2021-12-07,146.03,4,Chi,inactive
342,Customer_342,57,F,user342@email.com,+1-555-513-5998,2020-12-07,2021-12-08,5.01,2,Los Angeles,Active
343,Customer_343,56,Female,user343@email.com,+1-555-262-2974,2020-12-08,2021-12-09,642.67,3,Chi,Active
344,Customer_344,35,Female,user344@email.com,+1-555-319-9461,2020-12-09,2021-12-10,383.57,2,NYC,cancelled
345,Customer_345,57,Female,user345@email.com,invalid,2020-12-10,2021-12-11,904.3,4,LA,Inactive
346,Customer_346,18,Female,user346@email.com,+1-555-731-1905,2020-12-11,2021-12-12,861.27,4,Los Angeles,Inactive
347,Customer_347,28,F,user347@email.com,+1-555-947-3014,2020-12-12,2021-12-13,926.79,5,Los Angeles,nan
348,Customer_348,45,Male,user348@email.com,+1-555-717-8896,2020-12-13,2021-12-14,331.89,8,Houston,Active
349,Customer_349,74,Female,user349@email.com,+1-555-304-1581,2020-12-14,2021-12-15,202.95,6,New York,Inactive
350,Customer_350,42,Male,,+1-555-655-6347,2020-12-15,2021-12-16,784.05,3,Los Angeles,inactive
351,Customer_351,67,F,user351@email.com,+1-555-795-3643,2020-12-16,2021-12-17,300.1,5,Los Angeles,ACTIVE
352,Customer_352,40,Male,user352@email.com,+1-555-949-3297,2020-12-17,2021-12-18,101.33,6,New York,nan
353,Customer_353,48,female,user353@email.com,+1-555-974-6560,2020-12-18,2021-12-19,965.42,3,Los Angeles,nan
354,Customer_354,47,Female,user354@email.com,+1-555-632-1689,2020-12-19,2021-12-20,1070.91,8,LA,ACTIVE
355,Customer_355,59,male,user355@email.com,+1-555-618-1671,2020-12-20,2021-12-21,313.97,8,New York,Active
356,Customer_356,52,nan,user356@email.com,+1-555-859-2171,2020-12-21,2021-12-22,39.36,5,New York,Active
357,Customer_357,24,male,user357@email.com,+1-555-571-7342,2020-12-22,2021-12-23,245.37,4,Phoenix,Inactive
358,Customer_358,77,female,user358@email.com,+1-555-525-3539,2020-12-23,2021-12-24,813.64,2,nan,Active
359,Customer_359,33,Female,user359@email.com,+1-555-987-7285,2020-12-24,2021-12-25,1160.24,6,Los Angeles,ACTIVE
360,Customer_360,43,Female,,invalid,2020-12-25,2021-12-26,113.75,5,New York,inactive
361,Customer_361,65,Male,user361@email.com,+1-555-412-5260,2020-12-26,2021-12-27,34.66,6,Phoenix,Active
362,Customer_362,74,Male,user362@email.com,+1-555-413-7164,2020-12-27,2021-12-28,1049.21,7,Chi,cancelled
363,Customer_363,69,Female,user363@email.com,+1-555-181-4670,2020-12-28,2021-12-29,246.66,3,LA,Active
364,Customer_364,77,Female,user364@email.com,+1-555-829-9100,2020-12-29,2021-12-30,390.18,9,Phoenix,Inactive
365,Customer_365,66,Female,user365@email.com,+1-555-404-2938,2020-12-30,2021-12-31,1722.04,2,Los Angeles,inactive
366,Customer_366,19,Female,user366@email.com,+1-555-470-6976,2020-12-31,2022-01-01,34.44,0,Houston,Inactive
367,Customer_367,18,female,user367@email.com,+1-555-952-7588,2021-01-01,2022-01-02,522.51,6,New York,Inactive
368,Customer_368,65,Female,user368@email.com,+1-555-524-7304,2021-01-02,2022-01-03,38.5,4,NYC,Active
369,Customer_369,79,F,user369@email.com,+1-555-277-8875,2021-01-03,2022-01-04,235.38,6,NYC,Inactive
370,Customer_370,29,male,,+1-555-994-7633,2021-01-04,2022-01-05,814.35,4,nan,ACTIVE
371,Customer_371,22,nan,user371@email.com,+1-555-426-1597,2021-01-05,2022-01-06,284.11,5,Los Angeles,nan
372,Customer_372,54,M,user372@email.com,+1-555-388-1572,2021-01-06,2022-01-07,2935.93,2,New York,Inactive
373,Customer_373,49,male,user373@email.com,+1-555-453-7171,2021-01-07,2022-01-08,409.42,5,Houston,Inactive
374,Customer_374,76,nan,user374@email.com,+1-555-142-7566,2021-01-08,2022-01-09,193.69,4,NYC,ACTIVE
375,Customer_375,72,nan,user375@email.com,invalid,2021-01-09,2022-01-10,124.3,3,LA,nan
376,Customer_376,26,Male,user376@email.com,+1-555-697-5624,2021-01-10,2022-01-11,215.79,5,New York,Active
377,Customer_377,58,Female,user377@email.com,+1-555-709-2517,2021-01-11,2022-01-12,233.03,3,Los Angeles,Inactive
378,Customer_378,52,Female,user378@email.com,+1-555-297-4648,2021-01-12,2022-01-13,35.59,3,Houston,ACTIVE
379,Customer_379,36,Male,user379@email.com,+1-555-941-2537,2021-01-13,2022-01-14,230.68,4,Los Angeles,inactive
380,Customer_380,65,M,,+1-555-121-4137,2021-01-14,2022-01-15,312.03,8,Chi,Active
381,Customer_381,33,F,user381@email.com,+1-555-941-1097,2021-01-15,2022-01-16,641.4,5,Houston,inactive
382,Customer_382,20,male,user382@email.com,+1-555-243-4750,2021-01-16,2022-01-17,534.62,4,LA,Active
383,Customer_383,37,Male,user383@email.com,+1-555-185-9535,2021-01-17,2022-01-18,616.81,4,Phoenix,active
384,Customer_384,41,female,user384@email.com,+1-555-393-5666,2021-01-18,2022-01-19,4.2,4,LA,active
385,Customer_385,71,M,user385@email.com,+1-555-749-1610,2021-01-19,2022-01-20,122.74,4,Los Angeles,cancelled
386,Customer_386,73,F,user386@email.com,+1-555-803-2854,2021-01-20,2022-01-21,541.89,7,LA,Inactive
387,Customer_387,50,nan,user387@email.com,+1-555-660-6055,2021-01-21,2022-01-22,330.81,8,Los Angeles,Active
388,Customer_388,41,M,user388@email.com,+1-555-131-3324,2021-01-22,2022-01-23,2.66,7,Houston,Active
389,Customer_389,69,Female,user389@email.com,+1-555-631-6774,2021-01-23,2022-01-24,816.08,3,Los Angeles,cancelled
390,Customer_390,28,male,,invalid,2021-01-24,2022-01-25,740.98,6,Houston,Active
391,Customer_391,66,Female,user391@email.com,+1-555-475-2749,2021-01-25,2022-01-26,397.5,6,Los Angeles,Inactive
392,Customer_392,25,Male,user392@email.com,+1-555-727-1781,2021-01-26,2022-01-27,34.39,4,Los Angeles,Active
393,Customer_393,53,male,user393@email.com,+1-555-480-7823,2021-01-27,2022-01-28,727.32,6,nan,ACTIVE
394,Customer_394,55,Female,user394@email.com,+1-555-157-4867,2021-01-28,2022-01-29,438.19,9,New York,Inactive
395,Customer_395,57,F,user395@email.com,+1-555-125-5976,2021-01-29,2022-01-30,761.54,6,LA,Inactive
396,Customer_396,37,Female,user396@email.com,+1-555-546-3113,2021-01-30,2022-01-31,696.65,4,nan,Inactive
397,Customer_397,79,female,user397@email.com,+1-555-859-4970,2021-01-31,2022-02-01,812.28,6,New York,cancelled
398,Customer_398,52,Male,user398@email.com,+1-555-143-8264,2021-02-01,2022-02-02,364.91,7,NYC,active
399,Customer_399,65,nan,user399@email.com,+1-555-653-3274,2021-02-02,2022-02-03,75.6,4,Los Angeles,ACTIVE
400,Customer_400,79,F,,+1-555-873-7744,2021-02-03,2022-02-04,556.09,3,New York,cancelled
401,Customer_401,42,Male,user401@email.com,+1-555-478-6546,2021-02-04,2022-02-05,484.42,4,Chicago,nan
402,Customer_402,52,Female,user402@email.com,+1-555-808-3551,2021-02-05,2022-02-06,677.89,5,Chi,Inactive
403,Customer_403,42,nan,user403@email.com,+1-555-367-1007,2021-02-06,2022-02-07,93.09,3,New York,nan
404,Customer_404,46,Female,user404@email.com,+1-555-607-1475,2021-02-07,2022-02-08,108.44,5,Phoenix,Active
405,Customer_405,35,Male,user405@email.com,invalid,2021-02-08,2022-02-09,1105.5,3,Houston,Inactive
406,Customer_406,63,Female,user406@email.com,+1-555-396-9676,2021-02-09,2022-02-10,693.1,5,Chi,cancelled
407,Customer_407,35,Female,user407@email.com,+1-555-696-8239,2021-02-10,2022-02-11,1194.23,5,New York,Active
408,Customer_408,19,F,user408@email.com,+1-555-666-6000,2021-02-11,2022-02-12,710.89,5,NYC,Active
409,Customer_409,71,M,user409@email.com,+1-555-658-9078,2021-02-12,2022-02-13,454.6,6,NYC,Inactive
410,Customer_410,52,Female,,+1-555-337-6223,2021-02-13,2022-02-14,530.85,6,NYC,inactive
411,Customer_411,33,Male,user411@email.com,+1-555-309-7971,2021-02-14,2022-02-15,1099.69,6,Chi,Inactive
412,Customer_412,78,M,user412@email.com,+1-555-567-4525,2021-02-15,2022-02-16,432.33,5,LA,ACTIVE
413,Customer_413,58,Female,user413@email.com,+1-555-367-3822,2021-02-16,2022-02-17,500.37,7,New York,cancelled
414,Customer_414,53,Male,user414@email.com,+1-555-947-7530,2021-02-17,2022-02-18,85.08,3,Houston,inactive
415,Customer_415,50,nan,user415@email.com,+1-555-976-1258,2021-02-18,2022-02-19,321.15,5,Chicago,Active
416,Customer_416,21,M,user416@email.com,+1-555-382-2898,2021-02-19,2022-02-20,630.09,7,Los Angeles,nan
417,Customer_417,50,M,user417@email.com,+1-555-139-7629,2021-02-20,2022-02-21,158.0,2,Houston,Active
418,Customer_418,31,male,user418@email.com,+1-555-319-4200,2021-02-21,2022-02-22,112.98,8,Chicago,Active
419,Customer_419,38,Female,user419@email.com,+1-555-619-1612,2021-02-22,2022-02-23,188.31,4,Chicago,Active
420,Customer_420,65,male,,invalid,2021-02-23,2022-02-24,138.21,2,nan,active
421,Customer_421,37,Female,user421@email.com,+1-555-991-1687,2021-02-24,2022-02-25,120.98,5,New York,Active
422,Customer_422,73,Male,user422@email.com,+1-555-718-9804,2021-02-25,2022-02-26,276.56,5,Chi,Active
423,Customer_423,25,Female,user423@email.com,+1-555-359-8133,2021-02-26,2022-02-27,1192.11,4,Houston,Inactive
424,Customer_424,24,Female,user424@email.com,+1-555-465-6906,2021-02-27,2022-02-28,353.68,6,Phoenix,Active
425,Customer_425,20,F,user425@email.com,+1-555-643-8183,2021-02-28,2022-03-01,104.08,8,LA,inactive
426,Customer_426,34,Male,user426@email.com,+1-555-228-9766,2021-03-01,2022-03-02,40.05,4,Chicago,cancelled
427,Customer_427,50,Male,user427@email.com,+1-555-208-6108,2021-03-02,2022-03-03,595.62,3,Chicago,ACTIVE
428,Customer_428,65,Male,user428@email.com,+1-555-632-1669,2021-03-03,2022-03-04,241.28,6,Chicago,Active
429,Customer_429,29,Male,user429@email.com,+1-555-368-8329,2021-03-04,2022-03-05,862.51,4,Chicago,Active
430,Customer_430,76,F,,+1-555-359-1923,2021-03-05,2022-03-06,538.69,2,Chi,nan
431,Customer_431,68,Male,user431@email.com,+1-555-201-2529,2021-03-06,2022-03-07,795.41,3,LA,Active
432,Customer_432,39,M,user432@email.com,+1-555-834-9438,2021-03-07,2022-03-08,158.69,1,New York,cancelled
433,Customer_433,72,Female,user433@email.com,+1-555-739-9004,2021-03-08,2022-03-09,589.41,9,New York,Active
434,Customer_434,39,Female,user434@email.com,+1-555-636-7274,2021-03-09,2022-03-10,153.3,5,Chicago,nan
435,Customer_435,63,male,user435@email.com,invalid,2021-03-10,2022-03-11,1399.0,3,New York,Inactive
436,Customer_436,47,Female,user436@email.com,+1-555-452-4864,2021-03-11,2022-03-12,505.82,4,Phoenix,Inactive
437,Customer_437,55,F,user437@email.com,+1-555-765-7788,2021-03-12,2022-03-13,196.16,3,New York,ACTIVE
438,Customer_438,55,Female,user438@email.com,+1-555-326-1264,2021-03-13,2022-03-14,157.02,4,Houston,active
439,Customer_439,62,Female,user439@email.com,+1-555-471-1645,2021-03-14,2022-03-15,105.93,6,New York,Inactive
440,Customer_440,68,nan,,+1-555-310-8544,2021-03-15,2022-03-16,593.13,4,Los Angeles,active
441,Customer_441,71,Male,user441@email.com,+1-555-494-6569,2021-03-16,2022-03-17,123.41,2,NYC,ACTIVE
442,Customer_442,25,Male,user442@email.com,+1-555-463-3504,2021-03-17,2022-03-18,452.31,6,Houston,Active
443,Customer_443,44,F,user443@email.com,+1-555-824-1587,2021-03-18,2022-03-19,153.69,3,nan,Active
444,Customer_444,44,Male,user444@email.com,+1-555-575-5079,2021-03-19,2022-03-20,542.31,6,Chi,Inactive
445,Customer_445,51,male,user445@email.com,+1-555-376-7299,2021-03-20,2022-03-21,843.54,2,Chicago,Active
446,Customer_446,38,Female,user446@email.com,+1-555-859-9381,2021-03-21,2022-03-22,752.6,8,New York,inactive
447,Customer_447,47,nan,user447@email.com,+1-555-516-2715,2021-03-22,2022-03-23,715.33,3,LA,Active
448,Customer_448,50,F,user448@email.com,+1-555-645-7450,2021-03-23,2022-03-24,103.96,6,Chi,Inactive
449,Customer_449,45,M,user449@email.com,+1-555-437-6433,2021-03-24,2022-03-25,46.27,4,LA,Active
450,Customer_450,64,nan,,invalid,2021-03-25,2022-03-26,600.24,5,New York,active
451,Customer_451,50,Female,user451@email.com,+1-555-174-8096,2021-03-26,2022-03-27,229.71,6,nan,Active
452,Customer_452,22,nan,user452@email.com,+1-555-378-7416,2021-03-27,2022-03-28,283.12,1,Los Angeles,Active
453,Customer_453,77,Male,user453@email.com,+1-555-936-7763,2021-03-28,2022-03-29,15.82,5,NYC,Active
454,Customer_454,78,Female,user454@email.com,+1-555-750-8950,2021-03-29,2022-03-30,150.27,7,Chi,nan
455,Customer_455,65,Male,user455@email.com,+1-555-958-9915,2021-03-30,2022-03-31,17.13,6,Los Angeles,Active
456,Customer_456,36,Female,user456@email.com,+1-555-992-7049,2021-03-31,2022-04-01,1056.75,6,Chi,ACTIVE
457,Customer_457,21,Male,user457@email.com,+1-555-165-5578,2021-04-01,2022-04-02,139.46,7,Los Angeles,Active
458,Customer_458,52,male,user458@email.com,+1-555-347-1155,2021-04-02,2022-04-03,407.47,4,nan,Active
459,Customer_459,66,male,user459@email.com,+1-555-146-2958,2021-04-03,2022-04-04,19.88,3,Los Angeles,active
460,Customer_460,34,nan,,+1-555-553-7344,2021-04-04,2022-04-05,549.58,8,nan,Inactive
461,Customer_461,61,Male,user461@email.com,+1-555-759-7144,2021-04-05,2022-04-06,195.06,4,New York,nan
462,Customer_462,45,M,user462@email.com,+1-555-858-9831,2021-04-06,2022-04-07,1141.0,5,NYC,nan
463,Customer_463,47,Female,user463@email.com,+1-555-290-7659,2021-04-07,2022-04-08,1095.16,5,Houston,ACTIVE
464,Customer_464,46,Female,user464@email.com,+1-555-541-7040,2021-04-08,2022-04-09,196.74,3,Houston,inactive
465,Customer_465,63,Female,user465@email.com,invalid,2021-04-09,2022-04-10,1156.12,9,Los Angeles,Inactive
466,Customer_466,70,Female,user466@email.com,+1-555-914-6925,2021-04-10,2022-04-11,2780.84,8,NYC,Inactive
467,Customer_467,23,F,user467@email.com,+1-555-242-8358,2021-04-11,2022-04-12,872.67,6,New York,nan
468,Customer_468,52,Female,user468@email.com,+1-555-632-7370,2021-04-12,2022-04-13,931.75,3,Phoenix,inactive
469,Customer_469,77,Female,user469@email.com,+1-555-412-1948,2021-04-13,2022-04-14,143.18,5,Los Angeles,active
470,Customer_470,58,Male,,+1-555-401-9179,2021-04-14,2022-04-15,429.84,5,nan,Active
471,Customer_471,54,Male,user471@email.com,+1-555-753-7115,2021-04-15,2022-04-16,34.81,5,New York,Active
472,Customer_472,41,Male,user472@email.com,+1-555-559-8568,2021-04-16,2022-04-17,49.86,3,New York,nan
473,Customer_473,46,nan,user473@email.com,+1-555-650-1392,2021-04-17,2022-04-18,3402.88,7,Los Angeles,Inactive
474,Customer_474,66,Male,user474@email.com,+1-555-966-2787,2021-04-18,2022-04-19,197.74,3,Chicago,Inactive
475,Customer_475,63,Male,user475@email.com,+1-555-944-8374,2021-04-19,2022-04-20,689.53,0,Los Angeles,Active
476,Customer_476,70,Female,user476@email.com,+1-555-309-2138,2021-04-20,2022-04-21,821.67,6,Houston,cancelled
477,Customer_477,48,male,user477@email.com,+1-555-836-5741,2021-04-21,2022-04-22,976.05,6,Chi,Active
478,Customer_478,52,nan,user478@email.com,+1-555-350-7362,2021-04-22,2022-04-23,3022.07,4,NYC,cancelled
479,Customer_479,77,F,user479@email.com,+1-555-506-4674,2021-04-23,2022-04-24,138.2,5,Phoenix,Active
480,Customer_480,50,M,,invalid,2021-04-24,2022-04-25,20.59,9,New York,cancelled
481,Customer_481,69,Female,user481@email.com,+1-555-453-7701,2021-04-25,2022-04-26,264.83,5,NYC,ACTIVE
482,Customer_482,78,Male,user482@email.com,+1-555-649-1141,2021-04-26,2022-04-27,69.68,4,New York,Active
483,Customer_483,38,nan,user483@email.com,+1-555-711-5596,2021-04-27,2022-04-28,11.34,3,LA,active
484,Customer_484,49,F,user484@email.com,+1-555-939-6661,2021-04-28,2022-04-29,223.48,6,Los Angeles,Inactive
485,Customer_485,40,M,user485@email.com,+1-555-945-6626,2021-04-29,2022-04-30,765.63,2,Chicago,Active
486,Customer_486,50,F,user486@email.com,+1-555-695-9472,2021-04-30,2022-05-01,417.56,6,Chicago,cancelled
